datetime,load_mw,temperature_c,cloud_cover_pct,irradiance_wm2,wind_speed,solar_mw
2015-01-01 00:00:00,16375.0,-5.8,0,0.0,20.0,0.0
2015-01-01 01:00:00,16172.0,-5.8,0,0.0,19.8,0.0
2015-01-01 02:00:00,15968.0,-5.9,0,0.0,19.9,0.0
2015-01-01 03:00:00,15749.0,-6.1,0,0.0,19.4,0.0
2015-01-01 04:00:00,15727.0,-6.2,1,0.0,19.2,0.0
2015-01-01 05:00:00,15710.0,-6.3,31,0.0,17.6,0.0
2015-01-01 06:00:00,15937.0,-6.5,32,0.0,15.8,0.0
2015-01-01 07:00:00,16239.0,-6.6,1,0.0,15.9,0.0
2015-01-01 08:00:00,16573.0,-6.6,4,0.0,17.3,0.0
2015-01-01 09:00:00,16600.0,-6.5,0,0.0,17.1,0.0
2015-01-01 10:00:00,16439.0,-5.7,6,65.0,16.6,1.3
2015-01-01 11:00:00,16306.0,-3.9,26,217.0,21.4,4.34
2015-01-01 12:00:00,16064.0,-2.3,73,353.0,24.4,7.06
2015-01-01 13:00:00,15760.0,-0.7,68,442.0,25.7,8.84
2015-01-01 14:00:00,15511.0,0.4,71,463.0,26.6,9.26
2015-01-01 15:00:00,15124.0,1.3,7,440.0,27.1,8.8
2015-01-01 16:00:00,15000.0,1.7,2,366.0,26.2,7.32
2015-01-01 17:00:00,15365.0,1.5,79,241.0,22.3,4.82
2015-01-01 18:00:00,16413.0,0.4,95,83.0,16.8,1.66
2015-01-01 19:00:00,16662.0,-0.4,100,2.0,16.9,0.04
2015-01-01 20:00:00,16586.0,-0.8,100,0.0,18.4,0.0
2015-01-01 21:00:00,16312.0,-1.0,100,0.0,18.0,0.0
2015-01-01 22:00:00,15859.0,-1.4,100,0.0,17.1,0.0
2015-01-01 23:00:00,15195.0,-1.6,100,0.0,15.8,0.0
2015-01-02 00:00:00,14722.0,-1.9,100,0.0,15.5,0.0
2015-01-02 01:00:00,14338.0,-2.0,100,0.0,15.5,0.0
2015-01-02 02:00:00,14123.0,-2.2,100,0.0,13.6,0.0
2015-01-02 03:00:00,13981.0,-2.2,99,0.0,12.1,0.0
2015-01-02 04:00:00,13822.0,-2.3,100,0.0,10.8,0.0
2015-01-02 05:00:00,14111.0,-2.5,100,0.0,10.8,0.0
2015-01-02 06:00:00,14627.0,-2.7,98,0.0,8.7,0.0
2015-01-02 07:00:00,15440.0,-2.9,95,0.0,7.2,0.0
2015-01-02 08:00:00,16133.0,-3.1,99,0.0,8.5,0.0
2015-01-02 09:00:00,16422.0,-3.1,52,0.0,6.3,0.0
2015-01-02 10:00:00,16395.0,-2.1,15,39.0,7.9,0.78
2015-01-02 11:00:00,16238.0,-1.0,95,137.0,8.6,2.74
2015-01-02 12:00:00,16294.0,0.1,92,228.0,7.9,4.56
2015-01-02 13:00:00,16008.0,0.8,100,272.0,8.3,5.44
2015-01-02 14:00:00,15816.0,1.5,98,322.0,8.0,6.44
2015-01-02 15:00:00,15563.0,2.7,99,353.0,6.6,7.06
2015-01-02 16:00:00,15400.0,2.9,99,291.0,6.0,5.82
2015-01-02 17:00:00,15607.0,2.7,98,183.0,3.9,3.66
2015-01-02 18:00:00,16460.0,1.9,98,65.0,5.9,1.3
2015-01-02 19:00:00,16662.0,0.3,96,2.0,7.4,0.04
2015-01-02 20:00:00,16454.0,-0.5,99,0.0,6.9,0.0
2015-01-02 21:00:00,16322.0,-1.0,95,0.0,6.6,0.0
2015-01-02 22:00:00,16035.0,-1.5,99,0.0,7.6,0.0
2015-01-02 23:00:00,15406.0,-1.9,100,0.0,6.2,0.0
2015-01-03 00:00:00,14722.0,-2.1,98,0.0,8.0,0.0
2015-01-03 01:00:00,14146.0,-1.8,100,0.0,9.2,0.0
2015-01-03 02:00:00,13723.0,-1.1,100,0.0,11.2,0.0
2015-01-03 03:00:00,13530.0,-0.4,100,0.0,11.3,0.0
2015-01-03 04:00:00,13457.0,-0.1,100,0.0,13.0,0.0
2015-01-03 05:00:00,13589.0,0.1,100,0.0,14.0,0.0
2015-01-03 06:00:00,13918.0,0.1,100,0.0,14.5,0.0
2015-01-03 07:00:00,14231.0,0.4,100,0.0,13.3,0.0
2015-01-03 08:00:00,14747.0,0.8,100,0.0,15.3,0.0
2015-01-03 09:00:00,15053.0,1.3,100,0.0,18.9,0.0
2015-01-03 10:00:00,15415.0,2.1,100,3.0,19.3,0.06
2015-01-03 11:00:00,15637.0,3.1,100,13.0,20.5,0.26
2015-01-03 12:00:00,15701.0,4.4,100,18.0,21.7,0.36
2015-01-03 13:00:00,15476.0,5.8,100,38.0,22.6,0.76
2015-01-03 14:00:00,15334.0,7.0,100,43.0,23.0,0.86
2015-01-03 15:00:00,15152.0,8.0,100,27.0,20.9,0.54
2015-01-03 16:00:00,14958.0,8.8,100,14.0,18.0,0.28
2015-01-03 17:00:00,15088.0,10.1,100,12.0,18.4,0.24
2015-01-03 18:00:00,15588.0,11.5,100,6.0,26.3,0.12
2015-01-03 19:00:00,15414.0,12.2,100,0.0,28.1,0.0
2015-01-03 20:00:00,15125.0,12.6,100,0.0,27.0,0.0
2015-01-03 21:00:00,14763.0,13.0,100,0.0,23.8,0.0
2015-01-03 22:00:00,14251.0,13.3,100,0.0,22.6,0.0
2015-01-03 23:00:00,13740.0,13.4,100,0.0,21.2,0.0
2015-01-04 00:00:00,13009.0,13.5,100,0.0,22.6,0.0
2015-01-04 01:00:00,12538.0,13.4,100,0.0,23.3,0.0
2015-01-04 02:00:00,12206.0,13.4,100,0.0,22.7,0.0
2015-01-04 03:00:00,11931.0,13.7,100,0.0,23.0,0.0
2015-01-04 04:00:00,11785.0,13.7,100,0.0,24.6,0.0
2015-01-04 05:00:00,11704.0,13.2,100,0.0,22.9,0.0
2015-01-04 06:00:00,11915.0,12.5,100,0.0,19.7,0.0
2015-01-04 07:00:00,12134.0,12.8,100,0.0,24.0,0.0
2015-01-04 08:00:00,12563.0,12.9,100,0.0,19.7,0.0
2015-01-04 09:00:00,12990.0,11.0,100,0.0,24.9,0.0
2015-01-04 10:00:00,13283.0,8.8,100,11.0,24.0,0.22
2015-01-04 11:00:00,13452.0,8.1,90,71.0,24.7,1.42
2015-01-04 12:00:00,13570.0,7.7,98,158.0,27.9,3.16
2015-01-04 13:00:00,13806.0,6.6,100,115.0,28.1,2.3
2015-01-04 14:00:00,13886.0,5.3,100,123.0,25.3,2.46
2015-01-04 15:00:00,13913.0,4.2,100,87.0,26.7,1.74
2015-01-04 16:00:00,14025.0,3.6,100,100.0,27.2,2.0
2015-01-04 17:00:00,14472.0,3.2,100,58.0,25.6,1.16
2015-01-04 18:00:00,15476.0,2.5,99,22.0,23.2,0.44
2015-01-04 19:00:00,16027.0,1.9,100,1.0,27.2,0.02
2015-01-04 20:00:00,15970.0,1.1,99,0.0,27.7,0.0
2015-01-04 21:00:00,15920.0,0.5,95,0.0,25.0,0.0
2015-01-04 22:00:00,15562.0,-0.3,97,0.0,23.7,0.0
2015-01-04 23:00:00,15100.0,-1.2,96,0.0,24.1,0.0
2015-01-05 00:00:00,14746.0,-2.1,95,0.0,25.0,0.0
2015-01-05 01:00:00,14467.0,-3.1,100,0.0,25.8,0.0
2015-01-05 02:00:00,14362.0,-4.1,100,0.0,27.0,0.0
2015-01-05 03:00:00,14551.0,-5.3,99,0.0,28.0,0.0
2015-01-05 04:00:00,14724.0,-6.3,94,0.0,27.7,0.0
2015-01-05 05:00:00,15295.0,-7.4,75,0.0,26.1,0.0
2015-01-05 06:00:00,16400.0,-8.5,78,0.0,20.5,0.0
2015-01-05 07:00:00,18034.0,-9.3,72,0.0,20.8,0.0
2015-01-05 08:00:00,19031.0,-9.8,65,0.0,20.8,0.0
2015-01-05 09:00:00,19120.0,-10.2,61,0.0,21.1,0.0
2015-01-05 10:00:00,19038.0,-10.3,54,67.0,21.6,1.34
2015-01-05 11:00:00,18936.0,-9.9,53,225.0,21.5,4.5
2015-01-05 12:00:00,18840.0,-9.3,61,367.0,22.1,7.34
2015-01-05 13:00:00,18546.0,-8.6,24,462.0,20.2,9.24
2015-01-05 14:00:00,18317.0,-8.0,93,504.0,19.2,10.08
2015-01-05 15:00:00,18149.0,-8.6,3,475.0,17.4,9.5
2015-01-05 16:00:00,18176.0,-8.4,47,394.0,16.2,7.88
2015-01-05 17:00:00,18576.0,-8.4,100,262.0,15.2,5.24
2015-01-05 18:00:00,19702.0,-8.7,100,66.0,11.6,1.32
2015-01-05 19:00:00,20225.0,-8.8,100,2.0,11.4,0.04
2015-01-05 20:00:00,20189.0,-8.8,100,0.0,9.6,0.0
2015-01-05 21:00:00,19953.0,-8.7,100,0.0,9.2,0.0
2015-01-05 22:00:00,19329.0,-8.6,100,0.0,6.6,0.0
2015-01-05 23:00:00,18736.0,-8.4,100,0.0,6.9,0.0
2015-01-06 00:00:00,17962.0,-8.1,100,0.0,9.6,0.0
2015-01-06 01:00:00,17575.0,-8.1,100,0.0,9.7,0.0
2015-01-06 02:00:00,17239.0,-8.2,100,0.0,6.3,0.0
2015-01-06 03:00:00,17119.0,-8.6,100,0.0,3.4,0.0
2015-01-06 04:00:00,17084.0,-8.6,100,0.0,1.9,0.0
2015-01-06 05:00:00,17277.0,-9.2,100,0.0,2.9,0.0
2015-01-06 06:00:00,17979.0,-9.6,100,0.0,1.8,0.0
2015-01-06 07:00:00,18997.0,-9.7,100,0.0,1.8,0.0
2015-01-06 08:00:00,19617.0,-8.5,100,0.0,2.7,0.0
2015-01-06 09:00:00,19528.0,-9.6,96,0.0,2.4,0.0
2015-01-06 10:00:00,19206.0,-9.2,98,41.0,2.9,0.82
2015-01-06 11:00:00,18935.0,-8.0,96,154.0,8.2,3.08
2015-01-06 12:00:00,18639.0,-7.4,98,295.0,12.6,5.9
2015-01-06 13:00:00,18542.0,-7.3,97,398.0,15.1,7.96
2015-01-06 14:00:00,18355.0,-7.4,100,382.0,15.2,7.64
2015-01-06 15:00:00,18112.0,-7.5,100,384.0,15.3,7.68
2015-01-06 16:00:00,17979.0,-7.8,100,289.0,15.5,5.78
2015-01-06 17:00:00,18429.0,-8.2,99,191.0,16.3,3.82
2015-01-06 18:00:00,19476.0,-9.1,86,82.0,10.4,1.64
2015-01-06 19:00:00,20085.0,-10.3,99,3.0,11.4,0.06
2015-01-06 20:00:00,20061.0,-11.4,99,0.0,14.2,0.0
2015-01-06 21:00:00,19860.0,-11.8,99,0.0,17.0,0.0
2015-01-06 22:00:00,19425.0,-11.9,99,0.0,18.4,0.0
2015-01-06 23:00:00,18629.0,-11.5,100,0.0,19.4,0.0
2015-01-07 00:00:00,17955.0,-11.5,100,0.0,19.8,0.0
2015-01-07 01:00:00,17370.0,-11.7,100,0.0,19.8,0.0
2015-01-07 02:00:00,17033.0,-12.1,94,0.0,19.5,0.0
2015-01-07 03:00:00,17025.0,-12.5,98,0.0,19.2,0.0
2015-01-07 04:00:00,17131.0,-12.6,93,0.0,19.2,0.0
2015-01-07 05:00:00,17485.0,-12.8,74,0.0,19.6,0.0
2015-01-07 06:00:00,18365.0,-13.1,92,0.0,18.9,0.0
2015-01-07 07:00:00,19588.0,-13.4,96,0.0,20.2,0.0
2015-01-07 08:00:00,20596.0,-13.7,97,0.0,20.8,0.0
2015-01-07 09:00:00,20716.0,-13.7,95,0.0,20.8,0.0
2015-01-07 10:00:00,20663.0,-13.5,87,46.0,17.7,0.92
2015-01-07 11:00:00,20654.0,-12.9,41,200.0,18.7,4.0
2015-01-07 12:00:00,20526.0,-12.4,51,354.0,23.4,7.08
2015-01-07 13:00:00,20447.0,-12.2,77,434.0,24.7,8.68
2015-01-07 14:00:00,20401.0,-12.0,95,493.0,24.7,9.86
2015-01-07 15:00:00,20312.0,-12.3,99,441.0,25.3,8.82
2015-01-07 16:00:00,20421.0,-12.6,93,355.0,26.3,7.1
2015-01-07 17:00:00,20998.0,-13.0,88,225.0,25.5,4.5
2015-01-07 18:00:00,22085.0,-13.7,84,89.0,19.7,1.78
2015-01-07 19:00:00,22778.0,-14.7,68,4.0,17.5,0.08
2015-01-07 20:00:00,22816.0,-15.5,66,0.0,16.6,0.0
2015-01-07 21:00:00,22903.0,-16.3,56,0.0,16.5,0.0
2015-01-07 22:00:00,22565.0,-16.9,36,0.0,16.1,0.0
2015-01-07 23:00:00,21803.0,-17.5,22,0.0,16.0,0.0
2015-01-08 00:00:00,21300.0,-18.1,36,0.0,15.9,0.0
2015-01-08 01:00:00,20972.0,-18.7,57,0.0,16.2,0.0
2015-01-08 02:00:00,20927.0,-19.3,23,0.0,15.9,0.0
2015-01-08 03:00:00,20965.0,-19.4,15,0.0,15.3,0.0
2015-01-08 04:00:00,21022.0,-19.9,4,0.0,15.5,0.0
2015-01-08 05:00:00,21435.0,-20.5,1,0.0,15.6,0.0
2015-01-08 06:00:00,22182.0,-21.0,2,0.0,15.5,0.0
2015-01-08 07:00:00,23056.0,-21.3,3,0.0,14.0,0.0
2015-01-08 08:00:00,23657.0,-21.5,1,0.0,12.1,0.0
2015-01-08 09:00:00,23578.0,-21.5,0,0.0,12.2,0.0
2015-01-08 10:00:00,23211.0,-20.7,73,68.0,14.6,1.36
2015-01-08 11:00:00,22815.0,-18.5,99,228.0,14.9,4.56
2015-01-08 12:00:00,22398.0,-16.2,100,367.0,15.9,7.34
2015-01-08 13:00:00,22080.0,-13.9,100,409.0,17.3,8.18
2015-01-08 14:00:00,21691.0,-12.0,100,442.0,18.1,8.84
2015-01-08 15:00:00,21296.0,-11.7,100,316.0,19.4,6.32
2015-01-08 16:00:00,21091.0,-10.5,100,245.0,20.9,4.9
2015-01-08 17:00:00,21302.0,-9.6,100,147.0,21.3,2.94
2015-01-08 18:00:00,22057.0,-9.2,100,60.0,20.4,1.2
2015-01-08 19:00:00,22450.0,-9.0,100,3.0,21.3,0.06
2015-01-08 20:00:00,22200.0,-8.4,100,0.0,21.3,0.0
2015-01-08 21:00:00,21775.0,-7.6,100,0.0,23.9,0.0
2015-01-08 22:00:00,21186.0,-7.0,100,0.0,27.2,0.0
2015-01-08 23:00:00,20314.0,-6.5,95,0.0,29.5,0.0
2015-01-09 00:00:00,19543.0,-6.4,98,0.0,30.0,0.0
2015-01-09 01:00:00,18572.0,-6.2,100,0.0,29.7,0.0
2015-01-09 02:00:00,18190.0,-6.1,100,0.0,28.8,0.0
2015-01-09 03:00:00,18055.0,-7.1,100,0.0,29.1,0.0
2015-01-09 04:00:00,17991.0,-6.9,100,0.0,28.7,0.0
2015-01-09 05:00:00,18175.0,-6.7,100,0.0,28.6,0.0
2015-01-09 06:00:00,18717.0,-6.7,82,0.0,23.5,0.0
2015-01-09 07:00:00,19805.0,-7.3,91,0.0,24.9,0.0
2015-01-09 08:00:00,20551.0,-8.5,92,0.0,24.7,0.0
2015-01-09 09:00:00,20511.0,-10.0,98,0.0,22.6,0.0
2015-01-09 10:00:00,20368.0,-10.7,92,53.0,22.4,1.06
2015-01-09 11:00:00,20062.0,-10.8,93,193.0,23.5,3.86
2015-01-09 12:00:00,19744.0,-10.6,100,298.0,22.3,5.96
2015-01-09 13:00:00,19498.0,-10.6,89,344.0,22.3,6.88
2015-01-09 14:00:00,19262.0,-10.7,89,360.0,22.4,7.2
2015-01-09 15:00:00,18980.0,-10.6,72,344.0,23.4,6.88
2015-01-09 16:00:00,18835.0,-10.7,67,295.0,23.0,5.9
2015-01-09 17:00:00,19084.0,-11.1,84,186.0,22.7,3.72
2015-01-09 18:00:00,20103.0,-11.6,68,81.0,17.8,1.62
2015-01-09 19:00:00,20727.0,-12.2,59,4.0,16.6,0.08
2015-01-09 20:00:00,20663.0,-13.0,53,0.0,18.4,0.0
2015-01-09 21:00:00,20643.0,-13.8,84,0.0,20.0,0.0
2015-01-09 22:00:00,20326.0,-14.4,84,0.0,19.8,0.0
2015-01-09 23:00:00,19803.0,-15.0,100,0.0,18.4,0.0
2015-01-10 00:00:00,19211.0,-15.6,99,0.0,16.9,0.0
2015-01-10 01:00:00,18944.0,-16.2,100,0.0,15.4,0.0
2015-01-10 02:00:00,18807.0,-16.9,29,0.0,13.7,0.0
2015-01-10 03:00:00,18794.0,-17.2,4,0.0,12.3,0.0
2015-01-10 04:00:00,18962.0,-17.5,1,0.0,11.2,0.0
2015-01-10 05:00:00,19227.0,-17.9,1,0.0,10.5,0.0
2015-01-10 06:00:00,19757.0,-18.3,0,0.0,9.4,0.0
2015-01-10 07:00:00,20330.0,-18.6,0,0.0,8.7,0.0
2015-01-10 08:00:00,21031.0,-18.7,0,0.0,8.9,0.0
2015-01-10 09:00:00,21314.0,-18.8,0,0.0,8.7,0.0
2015-01-10 10:00:00,20955.0,-18.0,0,70.0,11.2,1.4
2015-01-10 11:00:00,20430.0,-15.9,0,233.0,14.0,4.66
2015-01-10 12:00:00,19722.0,-13.9,0,380.0,13.5,7.6
2015-01-10 13:00:00,19050.0,-12.1,0,479.0,14.0,9.58
2015-01-10 14:00:00,18303.0,-10.6,0,519.0,14.3,10.38
2015-01-10 15:00:00,17847.0,-9.5,0,497.0,14.0,9.94
2015-01-10 16:00:00,17534.0,-8.5,0,415.0,14.1,8.3
2015-01-10 17:00:00,17830.0,-7.9,0,281.0,13.8,5.62
2015-01-10 18:00:00,18921.0,-8.4,10,118.0,7.4,2.36
2015-01-10 19:00:00,19549.0,-9.8,56,6.0,10.5,0.12
2015-01-10 20:00:00,19660.0,-11.3,77,0.0,11.1,0.0
2015-01-10 21:00:00,19581.0,-11.8,77,0.0,9.1,0.0
2015-01-10 22:00:00,19487.0,-11.8,93,0.0,10.1,0.0
2015-01-10 23:00:00,18991.0,-11.3,80,0.0,11.5,0.0
2015-01-11 00:00:00,18483.0,-10.6,90,0.0,11.9,0.0
2015-01-11 01:00:00,17996.0,-9.9,78,0.0,12.2,0.0
2015-01-11 02:00:00,17802.0,-9.3,82,0.0,14.0,0.0
2015-01-11 03:00:00,17701.0,-8.7,70,0.0,13.7,0.0
2015-01-11 04:00:00,17783.0,-8.7,64,0.0,10.7,0.0
2015-01-11 05:00:00,17895.0,-9.0,50,0.0,8.5,0.0
2015-01-11 06:00:00,18038.0,-9.3,34,0.0,8.7,0.0
2015-01-11 07:00:00,18329.0,-9.6,58,0.0,8.8,0.0
2015-01-11 08:00:00,18797.0,-9.2,85,0.0,8.7,0.0
2015-01-11 09:00:00,18954.0,-8.4,85,0.0,8.6,0.0
2015-01-11 10:00:00,18566.0,-7.0,99,27.0,11.5,0.54
2015-01-11 11:00:00,17929.0,-5.1,100,92.0,12.6,1.84
2015-01-11 12:00:00,17258.0,-3.7,100,121.0,11.9,2.42
2015-01-11 13:00:00,16818.0,-2.4,100,162.0,12.6,3.24
2015-01-11 14:00:00,16567.0,-1.2,100,205.0,13.3,4.1
2015-01-11 15:00:00,16313.0,-0.7,100,100.0,12.2,2.0
2015-01-11 16:00:00,16206.0,-0.3,100,88.0,11.9,1.76
2015-01-11 17:00:00,16608.0,-0.3,100,41.0,10.9,0.82
2015-01-11 18:00:00,17414.0,-0.3,100,18.0,9.2,0.36
2015-01-11 19:00:00,17854.0,-0.3,100,1.0,8.8,0.02
2015-01-11 20:00:00,17657.0,0.1,100,0.0,10.9,0.0
2015-01-11 21:00:00,17480.0,0.2,100,0.0,10.8,0.0
2015-01-11 22:00:00,16896.0,-0.4,100,0.0,11.9,0.0
2015-01-11 23:00:00,16283.0,-0.5,100,0.0,13.7,0.0
2015-01-12 00:00:00,15680.0,-0.3,100,0.0,12.6,0.0
2015-01-12 01:00:00,15353.0,0.0,100,0.0,11.9,0.0
2015-01-12 02:00:00,15182.0,0.3,100,0.0,10.8,0.0
2015-01-12 03:00:00,15160.0,0.4,100,0.0,10.4,0.0
2015-01-12 04:00:00,15289.0,0.5,100,0.0,9.5,0.0
2015-01-12 05:00:00,15610.0,0.5,100,0.0,8.2,0.0
2015-01-12 06:00:00,16245.0,0.5,100,0.0,4.0,0.0
2015-01-12 07:00:00,17470.0,0.4,100,0.0,5.1,0.0
2015-01-12 08:00:00,18320.0,0.3,100,0.0,4.0,0.0
2015-01-12 09:00:00,18353.0,0.2,100,0.0,3.6,0.0
2015-01-12 10:00:00,18289.0,0.3,100,9.0,3.4,0.18
2015-01-12 11:00:00,18245.0,0.5,100,20.0,5.1,0.4
2015-01-12 12:00:00,18122.0,0.5,100,31.0,8.6,0.62
2015-01-12 13:00:00,18032.0,0.6,100,64.0,12.3,1.28
2015-01-12 14:00:00,17887.0,0.6,100,100.0,12.6,2.0
2015-01-12 15:00:00,17666.0,1.1,100,139.0,13.2,2.78
2015-01-12 16:00:00,17683.0,0.7,100,125.0,16.5,2.5
2015-01-12 17:00:00,17822.0,0.0,100,73.0,17.6,1.46
2015-01-12 18:00:00,18428.0,-0.7,100,32.0,15.5,0.64
2015-01-12 19:00:00,18784.0,-1.3,99,2.0,16.3,0.04
2015-01-12 20:00:00,18629.0,-1.8,91,0.0,18.0,0.0
2015-01-12 21:00:00,18365.0,-2.5,89,0.0,19.5,0.0
2015-01-12 22:00:00,17694.0,-3.3,96,0.0,20.2,0.0
2015-01-12 23:00:00,17237.0,-4.2,97,0.0,20.6,0.0
2015-01-13 00:00:00,16538.0,-5.1,99,0.0,19.8,0.0
2015-01-13 01:00:00,16074.0,-5.8,95,0.0,19.4,0.0
2015-01-13 02:00:00,15747.0,-6.4,96,0.0,19.6,0.0
2015-01-13 03:00:00,15674.0,-6.3,95,0.0,19.7,0.0
2015-01-13 04:00:00,15789.0,-6.6,90,0.0,19.6,0.0
2015-01-13 05:00:00,16124.0,-6.9,90,0.0,19.3,0.0
2015-01-13 06:00:00,17039.0,-7.4,100,0.0,18.9,0.0
2015-01-13 07:00:00,18455.0,-7.8,94,0.0,17.7,0.0
2015-01-13 08:00:00,19402.0,-8.4,99,0.0,18.2,0.0
2015-01-13 09:00:00,19471.0,-9.2,96,0.0,17.4,0.0
2015-01-13 10:00:00,19416.0,-9.7,27,61.0,16.7,1.22
2015-01-13 11:00:00,19398.0,-9.5,13,204.0,16.0,4.08
2015-01-13 12:00:00,19114.0,-8.8,10,361.0,15.1,7.22
2015-01-13 13:00:00,18901.0,-7.7,4,472.0,14.8,9.44
2015-01-13 14:00:00,18512.0,-6.7,10,523.0,14.0,10.46
2015-01-13 15:00:00,18353.0,-5.3,20,508.0,13.0,10.16
2015-01-13 16:00:00,18300.0,-4.7,64,423.0,12.5,8.46
2015-01-13 17:00:00,18623.0,-4.7,95,291.0,12.2,5.82
2015-01-13 18:00:00,19407.0,-5.5,98,120.0,7.7,2.4
2015-01-13 19:00:00,20088.0,-6.8,98,7.0,7.9,0.14
2015-01-13 20:00:00,20122.0,-7.9,99,0.0,8.7,0.0
2015-01-13 21:00:00,19871.0,-8.6,97,0.0,9.3,0.0
2015-01-13 22:00:00,19424.0,-9.2,90,0.0,8.9,0.0
2015-01-13 23:00:00,18636.0,-10.2,82,0.0,8.2,0.0
2015-01-14 00:00:00,17819.0,-11.4,71,0.0,6.5,0.0
2015-01-14 01:00:00,17313.0,-12.0,39,0.0,6.3,0.0
2015-01-14 02:00:00,16946.0,-11.6,47,0.0,6.6,0.0
2015-01-14 03:00:00,16938.0,-10.6,39,0.0,7.6,0.0
2015-01-14 04:00:00,17074.0,-9.6,21,0.0,7.5,0.0
2015-01-14 05:00:00,17373.0,-9.1,14,0.0,7.2,0.0
2015-01-14 06:00:00,18240.0,-9.3,37,0.0,4.0,0.0
2015-01-14 07:00:00,19459.0,-9.2,45,0.0,4.2,0.0
2015-01-14 08:00:00,20370.0,-9.3,33,0.0,5.1,0.0
2015-01-14 09:00:00,20375.0,-10.7,36,0.0,5.5,0.0
2015-01-14 10:00:00,20235.0,-11.1,42,47.0,5.4,0.94
2015-01-14 11:00:00,20008.0,-9.7,53,151.0,5.6,3.02
2015-01-14 12:00:00,19635.0,-6.8,38,250.0,6.9,5.0
2015-01-14 13:00:00,19331.0,-5.6,14,350.0,8.7,7.0
2015-01-14 14:00:00,19158.0,-5.0,8,411.0,8.7,8.22
2015-01-14 15:00:00,18856.0,-6.2,3,424.0,7.9,8.48
2015-01-14 16:00:00,18738.0,-6.2,1,390.0,8.4,7.8
2015-01-14 17:00:00,18880.0,-6.7,0,272.0,8.2,5.44
2015-01-14 18:00:00,19362.0,-7.7,9,121.0,4.1,2.42
2015-01-14 19:00:00,19821.0,-9.2,72,8.0,4.8,0.16
2015-01-14 20:00:00,19884.0,-10.6,77,0.0,5.3,0.0
2015-01-14 21:00:00,19743.0,-12.1,4,0.0,6.0,0.0
2015-01-14 22:00:00,19338.0,-13.3,1,0.0,6.4,0.0
2015-01-14 23:00:00,18473.0,-12.9,16,0.0,4.3,0.0
2015-01-15 00:00:00,17621.0,-10.8,77,0.0,2.9,0.0
2015-01-15 01:00:00,17176.0,-10.7,97,0.0,5.0,0.0
2015-01-15 02:00:00,17082.0,-10.5,93,0.0,4.0,0.0
2015-01-15 03:00:00,16920.0,-9.1,86,0.0,1.1,0.0
2015-01-15 04:00:00,17062.0,-8.5,85,0.0,4.2,0.0
2015-01-15 05:00:00,17377.0,-8.1,93,0.0,2.9,0.0
2015-01-15 06:00:00,18116.0,-8.0,77,0.0,4.7,0.0
2015-01-15 07:00:00,19534.0,-9.3,67,0.0,4.4,0.0
2015-01-15 08:00:00,20349.0,-9.0,56,0.0,6.1,0.0
2015-01-15 09:00:00,20122.0,-9.1,64,0.0,6.9,0.0
2015-01-15 10:00:00,19745.0,-8.7,39,45.0,6.9,0.9
2015-01-15 11:00:00,19216.0,-5.9,7,162.0,9.2,3.24
2015-01-15 12:00:00,18681.0,-3.8,1,324.0,11.3,6.48
2015-01-15 13:00:00,18314.0,-2.4,0,469.0,12.8,9.38
2015-01-15 14:00:00,18015.0,-1.3,0,522.0,13.8,10.44
2015-01-15 15:00:00,17707.0,-0.5,0,502.0,14.0,10.04
2015-01-15 16:00:00,17496.0,-0.2,0,418.0,14.3,8.36
2015-01-15 17:00:00,17664.0,-0.2,0,287.0,12.7,5.74
2015-01-15 18:00:00,18345.0,-1.5,10,128.0,7.7,2.56
2015-01-15 19:00:00,19106.0,-3.2,0,10.0,10.3,0.2
2015-01-15 20:00:00,19067.0,-4.2,0,0.0,8.9,0.0
2015-01-15 21:00:00,18970.0,-4.7,0,0.0,11.0,0.0
2015-01-15 22:00:00,18472.0,-4.7,0,0.0,12.4,0.0
2015-01-15 23:00:00,17633.0,-4.6,0,0.0,14.0,0.0
2015-01-16 00:00:00,16750.0,-4.4,1,0.0,15.9,0.0
2015-01-16 01:00:00,16312.0,-4.2,0,0.0,16.8,0.0
2015-01-16 02:00:00,15939.0,-4.3,0,0.0,17.1,0.0
2015-01-16 03:00:00,15956.0,-3.9,2,0.0,16.6,0.0
2015-01-16 04:00:00,16020.0,-3.9,8,0.0,16.1,0.0
2015-01-16 05:00:00,16352.0,-3.8,21,0.0,15.8,0.0
2015-01-16 06:00:00,17148.0,-3.7,87,0.0,12.0,0.0
2015-01-16 07:00:00,18409.0,-3.7,94,0.0,13.1,0.0
2015-01-16 08:00:00,19233.0,-3.6,94,0.0,13.3,0.0
2015-01-16 09:00:00,19037.0,-4.0,92,0.0,11.9,0.0
2015-01-16 10:00:00,18822.0,-3.7,96,59.0,11.6,1.18
2015-01-16 11:00:00,18589.0,-2.4,81,201.0,13.7,4.02
2015-01-16 12:00:00,18217.0,-0.9,86,329.0,14.8,6.58
2015-01-16 13:00:00,17685.0,0.3,88,430.0,13.4,8.6
2015-01-16 14:00:00,17414.0,0.8,72,453.0,11.9,9.06
2015-01-16 15:00:00,16981.0,1.0,62,412.0,12.2,8.24
2015-01-16 16:00:00,16621.0,1.0,49,350.0,11.8,7.0
2015-01-16 17:00:00,16694.0,0.6,30,215.0,9.7,4.3
2015-01-16 18:00:00,17384.0,-0.4,83,104.0,6.0,2.08
